Category,Sub Category,Type,Brand,Product Name,UPC Code,Product Description,Price,Tax,Store,Size,UOM,Image,Spice Level,Aisle No.
"Chips, Cookies & Snacks",Jerkies,Jerky,Vermont,Vermont Original Beef & Pork Sticks,,Vermont Original Beef & Pork Sticks,6.24,0,Market Basket,3 oz,3 oz,bcs0724.jpg,,6
"Chips, Cookies & Snacks",Jerkies,Jerky,Vermont,Vermont BBQ Seasoned Beef Sticks,,Vermont BBQ Seasoned Beef Sticks,6.24,0,Market Basket,3 oz,3 oz,bcs0725.jpg,,6
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,Altoids,Altoids Classic Peppermint Breath Mints,,Altoids Classic Peppermint Breath Mints,2.09,0,Market Basket,1.76 oz,1.76 oz,1517.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,Dentyne,Dentyne Ice Pepermint Sugar Free Gum,,Dentyne Ice Pepermint Sugar Free Gum,1.29,0,Market Basket,16 ct,16 ct,1514.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,Dentyne,Dentyne Ice Peppermint Sugar Free Gum,,Dentyne Ice Peppermint Sugar Free Gum,2.49,0,Market Basket,2.43 oz,2.43 oz,1513.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,Eclipse,Eclipse Polar Ice Sugarfree Gum,,Eclipse Polar Ice Sugarfree Gum,3.09,0,Market Basket,3 x ct,3 x ct,1507.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,Eclipse,Eclipse Spearmint Sugarfree Gum multi total,,Eclipse Spearmint Sugarfree Gum multi total,3.09,0,Market Basket,3 x ct,3 x ct,1509.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,Eclipse,Eclipse Spearmint Sugarfree Gum piece bottle,,Eclipse Spearmint Sugarfree Gum piece bottle,3.69,0,Market Basket,60 ct,60 ct,1506.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,Eclipse,Eclipse Winterfrost Sugarfree Gum,,Eclipse Winterfrost Sugarfree Gum,3.09,0,Market Basket,3 x 54 ct,3 x 54 ct,1508.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,Extra,Extra Classic Bubble Sugarfree Gum,,Extra Classic Bubble Sugarfree Gum,3.09,0,Market Basket,3 x 15 ct,3 x 15 ct,1499.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,Extra,Extra Peppermint Sugarfree Gum multi total,,Extra Peppermint Sugarfree Gum multi total,3.49,0,Market Basket,3 ct,3 ct,1495.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,Extra,Extra Polar Ice Sugarfree Gum multi total,,Extra Polar Ice Sugarfree Gum multi total,3.09,0,Market Basket,3 x 15 ct,3 x 15 ct,1498.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,Extra,Extra Smooth Mint Sugarfree Gum,,Extra Smooth Mint Sugarfree Gum,3.09,0,Market Basket,3 ct,3 ct,1500.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,Extra,Extra Spearmint Sugarfree Gum multi total,,Extra Spearmint Sugarfree Gum multi total,3.09,0,Market Basket,3 x 15 ct,3 x 15 ct,1497.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,Extra,Extra Sweet Watermelon Sugarfree Gum,,Extra Sweet Watermelon Sugarfree Gum,3.09,0,Market Basket,3 ct,3 ct,1496.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,Gum,5 Gum Peppermint Cobalt Sugarfree Gum s,,5 Gum Peppermint Cobalt Sugarfree Gum s,3.69,0,Market Basket,3 ct,3 ct,1512.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,Gum,5 Gum Spearmint Rain Sugarfree Gum,,5 Gum Spearmint Rain Sugarfree Gum,3.99,0,Market Basket,3 ct,3 ct,1510.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,Gum,5 Gum Wintermint Ascent Sugarfree Gum multi total,,5 Gum Wintermint Ascent Sugarfree Gum multi total,3.69,0,Market Basket,3 ct,3 ct,1511.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,Gum,Doublemint Chewing Gum Multi Total Pack,,Doublemint Chewing Gum Multi Total Pack,3.09,0,Market Basket,3 ct,3 ct,15338.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,Gum,Juicy Fruit Original Bubble Gum multi,,Juicy Fruit Original Bubble Gum multi,3.09,0,Market Basket,15 ct,15 ct,15337.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,LifeSavers,LifeSavers Mints Spear O Mint,,LifeSavers Mints Spear O Mint,2.19,0,Market Basket,6.25 oz,6.25 oz,1504.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,LifeSavers,LifeSavers Mints WintOGreen Hard Candy Party Size,,LifeSavers Mints WintOGreen Hard Candy Party Size,6.09,0,Market Basket,41 oz,41 oz,1505.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,LifeSavers,LifeSavers Pep O Mint Candy Mints,,LifeSavers Pep O Mint Candy Mints,3.09,0,Market Basket,6.25 oz,6.25 oz,1502.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,LifeSavers,LifeSavers Wint O Green Sugarfree Mints Candy,,LifeSavers Wint O Green Sugarfree Mints Candy,2.19,0,Market Basket,2.75 oz,2.75 oz,1503.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,LifeSavers,LifeSavers Wintogreen,,LifeSavers Wintogreen,2.19,0,Market Basket,6.25 oz,6.25 oz,1501.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,Mentos,Mentos Pure Fresh Sugarfree Gum Spearmint,,Mentos Pure Fresh Sugarfree Gum Spearmint,4.29,0,Market Basket,50 ct,50 ct,15339.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,Orbit,Orbit Spearmint Sugarfree Gum multi total,,Orbit Spearmint Sugarfree Gum multi total,3.09,0,Market Basket,42 ct,42 ct,1489.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,Orbit,Orbit Sugarfree Gum Cinnamon,,Orbit Sugarfree Gum Cinnamon,2.49,0,Market Basket,42 ct,42 ct,1486.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,Orbit,Orbit Sweet Mint Sugarfree Gum multi total,,Orbit Sweet Mint Sugarfree Gum multi total,2.49,0,Market Basket,42 ct,42 ct,1487.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,Orbit,Orbit White Spearmint Sugarfree Gum,,Orbit White Spearmint Sugarfree Gum,3.09,0,Market Basket,3 ct,3 ct,1494.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,Orbit,Orbit Wintermint Sugarfree Gum multi total,,Orbit Wintermint Sugarfree Gum multi total,3.69,0,Market Basket,3 x 42 ct,3 x 42 ct,1492.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,Orbit,Orbit Wintermint Sugarfree Gum single,,Orbit Wintermint Sugarfree Gum single,1.29,0,Market Basket,14 ct,14 ct,1491.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,Orbit,Orbit Wrigley's Orbit Sugarfree Gum Spearmint 55 CT,,Orbit Wrigley's Orbit Sugarfree Gum Spearmint 55 CT,3.69,0,Market Basket,55 ct,55 ct,1493.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,Trident,Trident Bubblegum Sugarfree Gum,,Trident Bubblegum Sugarfree Gum,2.49,0,Market Basket,3 ct,3 ct,1483.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,Trident,Trident Cinnamon Sugar Free Gum,,Trident Cinnamon Sugar Free Gum,3.09,0,Market Basket,54 ct,54 ct,1476.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,Trident,Trident Original Flavor Sugar Free Gum,,Trident Original Flavor Sugar Free Gum,3.12,0,Market Basket,3 ct,3 ct,1477.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,Trident,Trident Original Sugar Free Gum,,Trident Original Sugar Free Gum,1.29,0,Market Basket,14 ct,14 ct,1485.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,Trident,Trident Spearmint Sugar Free Gum,,Trident Spearmint Sugar Free Gum,3.12,0,Market Basket,3 ct,3 ct,1478.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,Trident,Trident Sugar Free Gum Perfect Peppermint Flavored,,Trident Sugar Free Gum Perfect Peppermint Flavored,3.09,0,Market Basket,3 x ct,3 x ct,1482.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,Trident,Trident Tropical Twist Sugar Free Gum with Xylitol,,Trident Tropical Twist Sugar Free Gum with Xylitol,2.49,0,Market Basket,3 x 18 ct,3 x 18 ct,1479.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,Trident,Trident Watermelon Twist Sugar Free Gum with Xylitol,,Trident Watermelon Twist Sugar Free Gum with Xylitol,2.49,0,Market Basket,3 x 18 ct,3 x 18 ct,1484.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,Trident,"Trident White Sugar Free Gum, Peppermint Flavor",,"Trident White Sugar Free Gum, Peppermint Flavor",3.12,0,Market Basket,3 ct,3 ct,1481.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Mint & Gum,Trident,"Trident White Sugar Free Gum, Spearmint Flavor",,"Trident White Sugar Free Gum, Spearmint Flavor",3.12,0,Market Basket,2.35 oz,2.35 oz,1480.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,3 Musketeers,3 Musketeers minis Chocolate Bars Candy,,,3.75,0,Market Basket,8.4 oz,8.4 oz,X1.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Air Heads,Air Heads mini Bars Assorted Flavors,,,1.24,0,Market Basket,4.2 oz,4.2 oz,X14.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Albanese,Albanese Gummi Bears,,,7.49,0,Market Basket,36 oz,36 oz,X15.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Almond joy,Almond joy Coconut & Almond Chocolate Candy Bar,,,1.88,0,Market Basket,8.6 oz,8.6 oz,X22.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Bark Thins,Bark Thins Snacking Chocolate Dark Chocolate Coconut & Almond ,,,4.49,0,Market Basket,4.7 oz,4.7 oz,X31.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Bark Thins,Bark Thins Snacking Chocolate Dark Chocolate Pretzel & Sea Salt ,,,4.49,0,Market Basket,4.7 oz,4.7 oz,X32.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Bark Thins,Bark Thins Snacking Chocolate Dark Chocolate Almond& Sea Salt ,,,4.49,0,Market Basket,4.7 oz,4.7 oz,X33.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Black Forest ,Black Forest So Juicy So Good Organic Gummy Bears Usda Organic   ,,,1.61,0,Market Basket,4 oz,4 oz,X48.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Breath Savers,Breath Savers Wintergreen Artificially Flavored Sugar Free Mints Neutralizes Bad Breath With Neutrazin ,,,3.11,0,Market Basket,5.75 oz,5.75 oz,X61.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Bubble gum,America's Original Dubble Bubble Bubble gum ,,,3.13,0,Market Basket,12 oz,12 oz,X86.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Caramel Creams,Caramel Creams Original America Made Snice 1895,,,1.24,0,Market Basket,4 oz,4 oz,X93.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Charleston,Charleston Chew Rollers Your Favorite Chewy Nougat Rolled in a Chocolate Coating ,,,3.75,0,Market Basket,7.6 oz,7.6 oz,X101.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Chocolove,Chocolove xoxox Almonds & Sea Salt In Dark Chocolate ,,,2.50,0,Market Basket,3.2 oz,3.2 oz,X153.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Chocolove,Chocolove xoxox Toffee & Almonds In Milk Chocolate,,,2.50,0,Market Basket,3.2 oz,3.2 oz,X154.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Chocolove,Chocolove xoxox Cherriies & Alomnds In Dark Chocolate,,,2.50,0,Market Basket,3.2 oz,3.2 oz,X155.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Claeys,Horehound Old Fashioned Hard Candies Fat Free Gluten Free Made with Natural Horehound Herb tea,,,1.24,0,Market Basket,6 oz,6 oz,X159.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Cow Tales,Cow Tales Original Caramel Minis ,,,1.24,0,Market Basket,4 oz,4 oz,X164.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Darrell Sea,Darrell Sea Soft Australian Liquorice Orginal Flavor ,,,3.13,0,Market Basket,7 oz,7 oz,X219.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Denture ice,Dentune Ice Peppermint Artificially Flavored Sugar free Gum ,,,3.13,0,Market Basket,3 16 oz,3 16 oz,X221.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Divine ,Divine Chocolate Dark Chocolate With Mint Crisp & Cocoa,,,3.74,0,Market Basket,3 oz,3 oz,X225.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Divine ,Divine Chocolate Dark Chocolate With Ginger & Orange 70& cocoa,,,3.74,0,Market Basket,3 oz,3 oz,X226.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Divine ,Divine Chocolate Dark Chocolate With Raspberries,,,3.74,0,Market Basket,3 oz,3 oz,X227.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Dubble Bubbles ,Dubble Bubbles Gum Balls Machine Size Refills ,,,1.86,0,Market Basket,7 oz,7 oz,X237.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Dum.Dums,Dum.Dums Original pops ,,,3.11,0,Market Basket,10.4 oz,10.4 oz,X238.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Endangered Species,Endangered Species Chocolate Forest Mint Natural Flavor +  Dark Chocolate 72% Cocoa ,,,3.74,0,Market Basket,3 oz,3 oz,X241.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Endangered Species,Endangered Species Chocolate Cranberries Almonds + Dark Chocolate 72% Cocoa,,,3.74,0,Market Basket,3 oz,3 oz,X242.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Endangered Species,Endangered Species Chocolate Hazelnut Toffee + Dark Chocolate 72% Cocoa ,,,3.74,0,Market Basket,3 oz,3 oz,X243.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Endangered Species,Endangered Spcies Chocolate Bold + Silky Dark Chocolate 72% cocoa ,,,3.74,0,Market Basket,3 oz,3 oz,X244.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Endangered Species,Endangered Spcies Chocolate Caramel Spiced Apple Natural Flavor + Dark Chocolate 60% cocoa,,,3.74,0,Market Basket,3 oz,3 oz,X245.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Ferrero Rocher,Ferrero Rocher The Golden Experience Fine Hazelnut Chocolates,,,4.99,0,Market Basket,5.3 oz,5.3 oz,X264.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Ghirardelli,Ghirardelli Premium Chocolate Assortment Squares,,,11.24,0,Market Basket,15.77 oz,15.77 oz,X286.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Ghirardelli,Ghirardelli chocolate Squares Milk Chocolate Caramel,,,4.74,0,Market Basket,5.32 oz,5.32 oz,X287.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Ghirardelli,Ghirardelli chocolate Squares Dark Chocolate sea salt caramel,,,4.74,0,Market Basket,5.32 oz,5.32 oz,X288.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Ghirardelli,Ghirardelli Chocolate Dark Chocolate Sea Salt Cashews,,,4.99,0,Market Basket,4.8 oz,4.8 oz,X289.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Ghirardelli,Ghirardelli Chocolate Intense Dark 92% Cocoa Moonlight Mystique Dark Chocolate ,,,3.13,0,Market Basket,3.17 oz,3.17 oz,X290.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Ghirardelli,Ghirardelli Chocolate Intense Dark 86% Cocoa Midnight Reverie ,,,3.13,0,Market Basket,3.17 oz,3.17 oz,X291.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Ghirardelli,Ghirardelli chocolate Milk Chocolate Caramel luscious Filling ,,,3.13,0,Market Basket,3.5 oz,3.5 oz,X292.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Ghirardelli,Ghirardelli Chocolate Interse Dark Blood Orange sunset Dark Chocolate Blended With Blood Orange Bits And Natural ,,,3.13,0,Market Basket,3.5 oz,3.5 oz,X293.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Ghirardelli,Ghirardelli Chocolate Interse Dark 92% Cacao Moonlight Mystique Dark Chocolate,,,3.13,0,Market Basket,3.17 oz,3.17 oz,X294.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Goobers ,Goobers Milk Chocolates Dry Roasted Peanuts,,,4.99,0,Market Basket,3.5 oz,3.5 oz,X304.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Gummi Factory,Gummi Factory Original Gummi Fun Mix Sour Party Natural & Artifical Flavor,,,1.24,0,Market Basket,5 oz,5 oz,X316.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Heath,Heath Milk Chocolate English Toffee Bar Miniatures,,,4.61,0,Market Basket,10.2 oz,10.2 oz,X322.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Hi-CHew,HI-Chew Naturally And Artificially Flavored Fruit Chews Kiwi Pineapple And Mango,,,1.88,0,Market Basket,3.53 oz,3.53 oz,X330.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Hi-Chew,Hi-Chew Immensely Fruity Intensely Chewy Candy Grape Green Apple Strawberry,,,1.88,0,Market Basket,3.54 oz,3.54 oz,X331.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Hot Tamales,Hot Tamales Fierce Cinnamon Soft & Chewy Bites ,,,1.61,0,Market Basket,4 oz,4 oz,X358.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Jet puffed,Jet Puffed Mallow Bites Have With your Yum ! Tosted Coconut Marshmallows ,,,1.61,0,Market Basket,8 oz,8 oz,X378.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Jolly Rancher,Jolly Rancher Gummies,,,7.49,0,Market Basket,28.8 oz,28.8 oz,X389.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Justin's,Justin's Mini Dark Chocolate Peanut Butter Cups Organic ,,,6.24,0,Market Basket,4.7 oz,4.7 oz,X390.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Kitkat ,Kitkat Crisp Wafers In Milk Chocolate ,,,2.11,0,Market Basket,4.5 oz,4.5 oz,X461.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Kitkat ,Kitkat Minis Unwrapped Crisp Waffer Milk Chocolate ,,,3.74,0,Market Basket,7.6 oz,7.6 oz,X462.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Kitkat ,Kitkat Crisp Wafers In Milk Chocolate ,,,1.88,0,Market Basket,3.92 oz,3.92 oz,X463.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Lily's,Lily's Almond Dark Chocolate 55% cocoa ~ Stevia Sweetened Sark And Rich,,,3.74,0,Market Basket,3 oz,3 oz,X473.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Lily's,Lily's Original Dark Chocolate 55% Cocoa ~Stevia Sweetened ,,,3.74,0,Market Basket,3 oz,3 oz,X474.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Lily's ,Lily's Salted Almonds Milk Chocolate Style 40%Cocoa ~ Stevia Sweetened Sweet & Creamy,,,3.74,0,Market Basket,3 oz,3 oz,X475.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Lily's ,Lily's Extra Dark Extra Dark Chocolate 70% Cocoa ~ Stevia Sweetened,,,3.74,0,Market Basket,2.8 oz,2.8 oz,X476.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Lindt,Lindt Assorted Dark Chocolate Truffles,,,12.49,0,Market Basket,15.2 oz,15.2 oz,X477.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Lindt,Lindt Milk Chocolate Truffle Bars,,,3.13,0,Market Basket,3.5 oz,3.5 oz,X478.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Lindt,Lindor 60% Cocoa Dark Chocolate Shell,,,3.75,0,Market Basket,5.1 oz,5.1 oz,X479.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Lindt,Lindor Caramel With Sea Salt,,,3.75,0,Market Basket,5.1 oz,5.1 oz,X480.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Lindt,Lindor Fudge Swirl Milk Chocolate Truffles,,,3.75,0,Market Basket,5.1 oz,5.1 oz,X481.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Lindt,Lindt Excellence 95% Cocoa Dark Chocolate Exquisitely Intense Cocoa Flavor,,,2.50,0,Market Basket,2.8 oz,2.8 oz,X482.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Lindt,Lindt Excellence 85% Cocoa Dark Chocolate Full-Bodied Cocoa Flover ,,,2.50,0,Market Basket,3.5 oz,3.5 oz,X483.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Lindt,Lindt Excllence Intense Orange Natural Flavor Dark Chocolate With Orange and Almonds Slivers,,,2.50,0,Market Basket,3.5 oz,3.5 oz,X484.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Lindt,Lindt Excllence Roasted Hazelnut Dark Chocolate With Pieces Of Roasted Hazelnuts,,,2.50,0,Market Basket,3.5 oz,3.5 oz,X485.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Lindt,Lindt Classic Recipe 45% Cocoa Milk Chocolate With Rich Cocoa Notes Milk Chocolate ,,,2.50,0,Market Basket,4.1 oz,4.1 oz,X486.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Lindt,Lindt Classic Recipe 55% Cocoa Milk Chocolate Intense Cocoa Notes Milk Chocolate ,,,2.50,0,Market Basket,4.1 oz,4.1 oz,X487.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Loacker,Loacker Specially Dark Creme,,,1.25,0,Market Basket,1.94 oz,1.94 oz,X488.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Loacker,Loaker Specialty Napolitaner ,,,1.25,0,Market Basket,1.9 oz,1.9 oz,X489.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Loacker,Loacker Specially Milk Creme,,,1.25,0,Market Basket,1.94 oz,1.94 oz,X490.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Market Basket,Premium Dark Chocolate Raspbeery ,,,0.63,0,Market Basket,1.75 oz,1.75 oz,X505.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Market Basket,Premium Milk Chocolate Peanut Butter ,,,0.63,0,Market Basket,1.75 oz,1.75 oz,X506.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Market Basket,Market Basket Coconut Craze 70% Cacao Premium Dark Chocolate ,,,1.88,0,Market Basket,3.5 oz,3.5 oz,X507.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Market Basket,Market Basket Sea Salt Caramel 53% Cacao Premium Dark Chocolate ,,,1.88,0,Market Basket,3.5 oz,3.5 oz,X508.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Market Basket,Market Basket 85% Cacao Primium Dark Chocolate,,,1.88,0,Market Basket,3.5 oz,3.5 oz,X509.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Market Basket,Market Baset Atomic Frieballs ,,,1.24,0,Market Basket,4.25 oz,4.25 oz,X510.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Market Basket,Market Basket Soft Peppermints ,,,1.24,0,Market Basket,4.5 oz,4.5 oz,X511.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Market Basket,Market Basket Red Fish,,,1.24,0,Market Basket,5 oz,5 oz,X512.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Market Basket,Market Basket Sour Neon Crawlers ,,,1.24,0,Market Basket,5.5 oz,5.5 oz,X513.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Market Basket,Market Basket Gummy Worms,,,1.24,0,Market Basket,6 oz,6 oz,X514.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Market Basket,Market Basket Premium Chocolate Milk Chocolate Raisins ,,,1.56,0,Market Basket,3.5 oz,3.5 oz,X515.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Market Basket,Market Basket Premium Chocolate Milk Chocolate Sea Salt Caramel Bites ,,,1.56,0,Market Basket,3 oz,3 oz,X516.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Market Basket,Market Basket Premium Dark Chocolate Espresso Beans,,,1.56,0,Market Basket,3 oz,3 oz,X517.jpg,,3
